"id","link","label","name","comment","city","location_link","location","state","country","hesperomys_num_type_specimens","museum_city_latitude","museum_city_longitude"
671,"http://hesperomys.com/c/671","MUC","Museo de Ciencias Naturales, Universidad Nacional del Comahue","NA","Neuquén","http://hesperomys.com/r/358","Neuquén","NA","Argentina",28,"-38.952500000000001","-68.064166999999998"
846,"http://hesperomys.com/c/846","MUDE","Museo del Desierto","NA","Saltillo","http://hesperomys.com/r/401","Coahuila","Coahuila","Mexico",2,"25.42","-101"
1512,"http://hesperomys.com/c/1512","MUESP","Museo Municipal de Espinar","NA","Espinar","http://hesperomys.com/r/138","Peru","NA","Peru",1,"NA","NA"
602,"http://hesperomys.com/c/602","MUFAL","Museu de História Natural da Universidade Federal de Alagoas","NA","NA","http://hesperomys.com/r/369","Alagoas","Alagoas","Brazil",2,"NA","NA"
1043,"http://hesperomys.com/c/1043","MUGEO","Museo Geológico Valdemar Lefèvre","NA","São Paulo","http://hesperomys.com/r/392","São Paulo","São Paulo","Brazil",1,"-23.53","-46.63"
272,"http://hesperomys.com/c/272","MUHNAC","Museu Nacional de História Natural e da Ciência","NA","Lisbon","http://hesperomys.com/r/141","Portugal","NA","Portugal",6,"38.72","-9.14"
1058,"http://hesperomys.com/c/1058","MUL","Montanuniversität Leoben","NA","Leoben","http://hesperomys.com/r/4127","Styria","Styria","Austria",2,"47.38","15.09"
366,"http://hesperomys.com/c/366","multiple","multiple","Special value indicating that there are type specimens in multiple collections (either different syntypes or different parts of a single type specimen).","NA","http://hesperomys.com/r/625","Earth","NA","NA",238,"NA","NA"
490,"http://hesperomys.com/c/490","MUN","Mapuka Museum, Universidad del Norte","NA","Barranquilla","http://hesperomys.com/r/4279","Atlántico Department","NA","Colombia",2,"10.96","-74.8"
1176,"http://hesperomys.com/c/1176","MURB","Museo Universitario 'Ricardo Bohorquez'","NA","Potosí","http://hesperomys.com/r/21","Bolivia","NA","Bolivia",1,"-19.57","-65.75"
137,"http://hesperomys.com/c/137","MUSA","Museo de Historia Natural de la Universidad Nacional de San Agustín","NA","Arequipa","http://hesperomys.com/r/138","Peru","NA","Peru",6,"-16.39","-71.53"
195,"http://hesperomys.com/c/195","MUSB","Sección de Paleobiología, Museo de Ciencias Naturales, Universidad Simón Bolivar","NA","Caracas","http://hesperomys.com/r/4325","Capital District (Venezuela)","NA","Venezuela",1,"10.54","-66.930000000000007"
37,"http://hesperomys.com/c/37","MUSM","Museo de Historia Natural de la Universidad Nacional de San Marcos","NA","Lima","http://hesperomys.com/r/138","Peru","NA","Peru",99,"-12.07","-77.05"
672,"http://hesperomys.com/c/672","MUVP","Mansoura University Vertebrate Paleontology Center","NA","Mansoura","http://hesperomys.com/r/52","Egypt","NA","Egypt",4,"NA","NA"
1064,"http://hesperomys.com/c/1064","Muzquiz","Museo Muzquiz","NA","Muzquiz","http://hesperomys.com/r/401","Coahuila","Coahuila","Mexico",1,"27.88","-101.52"
558,"http://hesperomys.com/c/558","MVPB","Museu Vilafranca del Penedès","NA","Vilafranca del Penedès","http://hesperomys.com/r/4031","Barcelona","NA","Spain",1,"NA","NA"
1103,"http://hesperomys.com/c/1103","MVPSM","Museu Vicente Pallotti","NA","Santa Maria","http://hesperomys.com/r/388","Rio Grande do Sul","Rio Grande do Sul","Brazil",1,"-29.69","-53.83"
4,"http://hesperomys.com/c/4","MVZ","Museum of Vertebrate Zoology","At the University of California Berkeley.","Berkeley","http://hesperomys.com/r/913","Alameda County, California","California","United States",360,"37.869999999999997","-122.27"
933,"http://hesperomys.com/c/933","MWC","Museum of Western Colorado","NA","Fruita","http://hesperomys.com/r/1166","Mesa County, Colorado","Colorado","United States",4,"NA","NA"
1362,"http://hesperomys.com/c/1362","MWNH","Museum Wiesbaden Naturhistorische Landessammlung","NA","Wiesbaden","http://hesperomys.com/r/781","Hesse","Hesse","Germany",1,"50.08","8.23"
550,"http://hesperomys.com/c/550","MWSU","Midwestern State University (Wichita Falls)","NA","Wichita Falls","http://hesperomys.com/r/1522","Wichita County, Texas","Texas","United States",17,"33.9","-98.52"
1173,"http://hesperomys.com/c/1173","MZ","Muzeum Ziemi","NA","Warsaw","http://hesperomys.com/r/140","Poland","NA","Poland",12,"52.26","21.02"
147,"http://hesperomys.com/c/147","MZACUT","Museo di Zoölogia ed Anatomia Comparata della Università di Torino","NA","Turin","http://hesperomys.com/r/4089","Piedmont","NA","Italy",4,"45.08","7.68"
6,"http://hesperomys.com/c/6","MZB","Museum Zoologicum Bogoriense","NA","Bogor","http://hesperomys.com/r/496","Java","NA","Indonesia",89,"-6.58","106.79"
252,"http://hesperomys.com/c/252","MZFC","Museo de Zoología, Facultad de Ciencias, Universidad Nacional Autónoma de México","NA","Mexico City","http://hesperomys.com/r/403","Distrito Federal (Mexico)","NA","Mexico",5,"19.43","-99.14"
331,"http://hesperomys.com/c/331","MZS","Musée Zoologique de la ville de Strasbourg","NA","Strasbourg","http://hesperomys.com/r/2016","Bas-Rhin","NA","France",6,"48.58","7.76"
884,"http://hesperomys.com/c/884","MZUA","Museo Universidad del Azuay","NA","Cuenca","http://hesperomys.com/r/51","Ecuador","NA","Ecuador",1,"-2.9","-79.010000000000005"
780,"http://hesperomys.com/c/780","MZUCo","Museo de Zoología de la Universidad de Concepción","NA","Concepción","http://hesperomys.com/r/35","Chile","NA","Chile",4,"-36.83","-73.05"
182,"http://hesperomys.com/c/182","MZUCV","Museo de Zoología de la Universidad de Carabobo","NA","Valencia","http://hesperomys.com/r/4326","Carabobo","Carabobo","Venezuela",3,"10.23","-67.98"
584,"http://hesperomys.com/c/584","MZUH","Museum Zoologicum Universitatis, Helsinki","NA","Helsinki","http://hesperomys.com/r/59","Finland","NA","Finland",5,"60.17","24.94"
32,"http://hesperomys.com/c/32","MZUSP","Museu de Zoologia da Universidade de São Paulo","NA","São Paulo","http://hesperomys.com/r/392","São Paulo","São Paulo","Brazil",76,"-23.53","-46.63"
1119,"http://hesperomys.com/c/1119","NAMAL","North American Museum of Ancient Life","NA","Lehi","http://hesperomys.com/r/1573","Utah County, Utah","Utah","United States",1,"NA","NA"
88,"http://hesperomys.com/c/88","NAMRU","United States Naval Medical Research Unit 2","NA","Jakarta","http://hesperomys.com/r/496","Java","NA","Indonesia",1,"-6.18","106.83"
1167,"http://hesperomys.com/c/1167","NaMV","Nakagawa Museum of Natural History","NA","Nakagawa","http://hesperomys.com/r/4354","Hokkaido","NA","Japan",4,"33.5","130.41999999999999"
1334,"http://hesperomys.com/c/1334","NAUQSP","Quaternary Studies Program, Northern Arizona University","NA","Flagstaff","http://hesperomys.com/r/1536","Coconino County, Arizona","Arizona","United States",1,"35.19","-111.62"
1227,"http://hesperomys.com/c/1227","NCAR","National Centre for Archaeological Research","NA","Jakarta","http://hesperomys.com/r/496","Java","NA","Indonesia",1,"-6.18","106.83"
600,"http://hesperomys.com/c/600","NCM","Norwich Castle Museum","NA","Norwich","http://hesperomys.com/r/4196","East Norfolk","NA","United Kingdom",3,"52.65","1.28"
1086,"http://hesperomys.com/c/1086","NCSM","North Carolina Museum of Natural Sciences","NA","Raleigh","http://hesperomys.com/r/3414","Wake County, North Carolina","North Carolina","United States",6,"35.82","-78.66"
688,"http://hesperomys.com/c/688","NDGS","North Dakota Geological Survey","NA","Bismarck","http://hesperomys.com/r/1903","Burleigh County, North Dakota","North Dakota","United States",6,"46.81","-100.77"
1383,"http://hesperomys.com/c/1383","NDHC","North Dakota Heritage Center","NA","Bismarck","http://hesperomys.com/r/1903","Burleigh County, North Dakota","North Dakota","United States",1,"46.81","-100.77"
451,"http://hesperomys.com/c/451","NECF","North-Eastern College of Forestry","NA","Harbin","http://hesperomys.com/r/277","Heilongjiang","NA","China",2,"45.75","126.65"
445,"http://hesperomys.com/c/445","Neuhäuser collection","Collection of Gabriele Neuhäuser","NA","Berlin","http://hesperomys.com/r/777","Berlin","Berlin","Germany",5,"52.52","13.38"
1549,"http://hesperomys.com/c/1549","Neumann collection","Collection of O. Neumann","NA","Berlin","http://hesperomys.com/r/777","Berlin","Berlin","Germany",0,"52.52","13.38"
1555,"http://hesperomys.com/c/1555","NEWHM","Newcastle Hancock Museum","NA","Newcastle upon Tyne","http://hesperomys.com/r/4236","South Northumberland","NA","United Kingdom",1,"55","-1.6"
734,"http://hesperomys.com/c/734","NFL","Numata Fossil Museum","NA","NA","http://hesperomys.com/r/4354","Hokkaido","NA","Japan",2,"NA","NA"
912,"http://hesperomys.com/c/912","NHCC","National Heritage Conservation Commission of Zambia","NA","Lusaka","http://hesperomys.com/r/195","Zambia","NA","Zambia",1,"-15.42","28.29"
796,"http://hesperomys.com/c/796","NHCG","National Heritage Center (Geology) of Korea","NA","NA","http://hesperomys.com/r/91","South Korea","NA","South Korea",2,"NA","NA"
1261,"http://hesperomys.com/c/1261","NHG","Natuurhistorische collectie van het Zeeuws Genootschap der Wetenschappen","NA","Middelburg","http://hesperomys.com/r/4249","Zeeland","NA","Netherlands",1,"51.5","3.61"
1178,"http://hesperomys.com/c/1178","NHMA","Natural History Museum of Ankara","NA","Ankara","http://hesperomys.com/r/180","Turkey","NA","Turkey",1,"39.93","32.85"
478,"http://hesperomys.com/c/478","NHMB","Natural History Museum of Belgrade","NA","Belgrade","http://hesperomys.com/r/154","Serbia","NA","Serbia",17,"44.83","20.5"
96,"http://hesperomys.com/c/96","NHMBZ","Natural History Museum, Bulawayo, Zimbabwe","NA","Bulawayo","http://hesperomys.com/r/196","Zimbabwe","NA","Zimbabwe",7,"-20.170000000000002","28.58"
917,"http://hesperomys.com/c/917","NHMD","Natural History Museum of Denmark","NA","Copenhagen","http://hesperomys.com/r/46","Denmark","NA","Denmark",12,"55.68","12.57"
1036,"http://hesperomys.com/c/1036","NHMG","Natural History Museum of Guangxi","NA","Nanning","http://hesperomys.com/r/273","Guangxi","NA","China",9,"22.82","108.32"
1272,"http://hesperomys.com/c/1272","NHMH","Natural History Museum of Crete","NA","Heraklion","http://hesperomys.com/r/4266","Crete","NA","Greece",4,"NA","NA"
384,"http://hesperomys.com/c/384","NHMHU","Natural History Museum, Faculty of Agriculture, Hokkaido University","NA","NA","http://hesperomys.com/r/4354","Hokkaido","NA","Japan",2,"NA","NA"
877,"http://hesperomys.com/c/877","NHMMaa","Natuurhistorisch Museum Maastricht","NA","Maastricht","http://hesperomys.com/r/4251","Limburg (Netherlands)","NA","Netherlands",3,"50.85","5.69"
926,"http://hesperomys.com/c/926","NHMMai","Naturhistorisches Museum Mainz/Landessammlung für Naturkunde Rheinland-Pfalz","NA","Mainz","http://hesperomys.com/r/785","Rhineland-Palatinate","Rhineland-Palatinate","Germany",10,"50","8.26"
27,"http://hesperomys.com/c/27","NHMO","Natural History Museum, University of Oslo","NA","Oslo","http://hesperomys.com/r/131","Norway","NA","Norway",15,"59.91","10.75"
346,"http://hesperomys.com/c/346","NHMOU","Natural History Museum, Department of Zoology, Osmania University","NA","Hyderabad","http://hesperomys.com/r/656","Telangana","Telangana","India",3,"17.399999999999999","78.48"
1430,"http://hesperomys.com/c/1430","NHMU","Natural History Museum of Urmia University","NA","Urmia","http://hesperomys.com/r/78","Iran","NA","Iran",1,"NA","NA"
1561,"http://hesperomys.com/c/1561","NHRC","Natural History Research Centre","NA","Baghdad","http://hesperomys.com/r/79","Iraq","NA","Iraq",1,"33.33","44.44"
162,"http://hesperomys.com/c/162","NHRM","Naturhistoriska riksmuseet","NA","Stockholm","http://hesperomys.com/r/169","Sweden","NA","Sweden",89,"59.33","18.07"
860,"http://hesperomys.com/c/860","NIGPAS","Nanjing Institute of Geology and Palaeontology","NA","Nanjing","http://hesperomys.com/r/283","Jiangsu","NA","China",4,"32.049999999999997","118.78"
1268,"http://hesperomys.com/c/1268","Nikiti","Museum of Nikiti","NA","Nikiti","http://hesperomys.com/r/4265","Central Macedonia","NA","Greece",0,"40.229999999999997","23.67"
908,"http://hesperomys.com/c/908","NJSM","New Jersey State Museum","NA","Trenton","http://hesperomys.com/r/3527","Mercer County, New Jersey","New Jersey","United States",5,"40.22","-74.760000000000005"
868,"http://hesperomys.com/c/868","NJU","Nanjing University","NA","Nanjing","http://hesperomys.com/r/283","Jiangsu","NA","China",2,"32.049999999999997","118.78"
710,"http://hesperomys.com/c/710","NKMB","Naturkunde-Museum Bamberg","NA","Bamberg","http://hesperomys.com/r/776","Bavaria","Bavaria","Germany",2,"49.9","10.9"
745,"http://hesperomys.com/c/745","NLMH","Niedersächsisches Landesmuseum, Hannover","NA","Hannover","http://hesperomys.com/r/782","Lower Saxony","Lower Saxony","Germany",4,"NA","NA"
224,"http://hesperomys.com/c/224","NMA","Naturmuseum Augsburg","NA","Augsburg","http://hesperomys.com/r/776","Bavaria","Bavaria","Germany",18,"48.36","10.89"
26,"http://hesperomys.com/c/26","NMB","Naturhistorisches Museum in Basel","NA","Basel","http://hesperomys.com/r/4109","Basel-Stadt","NA","Switzerland",271,"47.57","7.58"
640,"http://hesperomys.com/c/640","NMBE","Naturhistorisches Museum Bern","NA","Bern","http://hesperomys.com/r/4099","Bern","NA","Switzerland",4,"46.95","7.44"
622,"http://hesperomys.com/c/622","NMBo","Naturmuseum Bozen","NA","Bozen","http://hesperomys.com/r/4090","Trentino-Alto Adige","NA","Italy",2,"NA","NA"
646,"http://hesperomys.com/c/646","NMBSA","National Museum, Bloemfontein","NA","Bloemfontein","http://hesperomys.com/r/4345","Free State","NA","South Africa",9,"-29.15","26.23"
1233,"http://hesperomys.com/c/1233","NMBT","Natuurmuseum Brabant","NA","Tilburg","http://hesperomys.com/r/4250","North Brabant","NA","Netherlands",1,"51.57","5.07"
1372,"http://hesperomys.com/c/1372","NMCL","Naturkundemuseum Coburg","NA","Coburg","http://hesperomys.com/r/776","Bavaria","Bavaria","Germany",2,"50.27","10.95"
595,"http://hesperomys.com/c/595","NME","National Museum of Ethiopia","NA","Addis Ababa","http://hesperomys.com/r/57","Ethiopia","NA","Ethiopia",83,"9.0299999999999994","38.74"
1230,"http://hesperomys.com/c/1230","NMEr","National Museum of Eritrea","NA","Asmara","http://hesperomys.com/r/55","Eritrea","NA","Eritrea",2,"15.33","38.94"
1314,"http://hesperomys.com/c/1314","NMHF","Ninohe Museum of History and Folklore","NA","Ninohe","http://hesperomys.com/r/4404","Iwate Prefecture","NA","Japan",1,"40.28","141.31"
1049,"http://hesperomys.com/c/1049","NMING","National Museum of Ireland","NA","Dublin","http://hesperomys.com/r/80","Ireland","NA","Ireland",4,"53.33","-6.25"
1147,"http://hesperomys.com/c/1147","NMJ","Naturmuseum Jena","NA","Jena","http://hesperomys.com/r/790","Thuringia","Thuringia","Germany",1,"50.93","11.58"
1206,"http://hesperomys.com/c/1206","NMJH","National Museum of Japanese History","NA","NA","http://hesperomys.com/r/4382","Chiba Prefecture","NA","Japan",4,"NA","NA"
1290,"http://hesperomys.com/c/1290","NMM","National Museum of Natural History, Malta","NA","NA","http://hesperomys.com/r/110","Malta","NA","Malta",1,"NA","NA"
318,"http://hesperomys.com/c/318","NMMNH","New Mexico Museum of Natural History","NA","Albuquerque","http://hesperomys.com/r/1247","Bernalillo County, New Mexico","New Mexico","United States",60,"35.119999999999997","-106.62"
466,"http://hesperomys.com/c/466","NMMP","National Museum of Myanmar","NA","Yangon","http://hesperomys.com/r/122","Myanmar","NA","Myanmar",34,"16.795000000000002","96.16"
289,"http://hesperomys.com/c/289","NMNHA","Paleontological Museum Assenovgrad","Division of the National Museum of Natural History, Sofia","Assenovgrad","http://hesperomys.com/r/26","Bulgaria","NA","Bulgaria",2,"NA","NA"
317,"http://hesperomys.com/c/317","NMNHU","Palaeontological Museum of the National Museum of Natural History, National Academy of Sciences of the Ukraine","NA","Kyiv","http://hesperomys.com/r/184","Ukraine","NA","Ukraine",27,"50.45","30.523333000000001"
1056,"http://hesperomys.com/c/1056","NMNS","National Museum of Natural Science","NA","Taichung","http://hesperomys.com/r/172","Taiwan","NA","Taiwan",5,"24.15","120.68"
536,"http://hesperomys.com/c/536","NMNZ","Museum of New Zealand Te Papa Tongarewa","NA","Wellington","http://hesperomys.com/r/127","New Zealand","NA","New Zealand",21,"-41.28","174.78"
980,"http://hesperomys.com/c/980","NMO","Naturmuseum Olten","NA","Olten","http://hesperomys.com/r/4108","Solothurn","NA","Switzerland",2,"47.37","7.9"
1364,"http://hesperomys.com/c/1364","NMOK","Museum Kassel","NA","Kassel","http://hesperomys.com/r/781","Hesse","Hesse","Germany",2,"51.32","9.48"
61,"http://hesperomys.com/c/61","NMPh","National Museum of Philippines","NA","Manila","http://hesperomys.com/r/257","Luzon","NA","Philippines",10,"14.62","120.97"
117,"http://hesperomys.com/c/117","NMPr","National Museum of Prague","NA","Prague","http://hesperomys.com/r/45","Czech Republic","NA","Czech Republic",46,"50.08","14.43"
1244,"http://hesperomys.com/c/1244","NMPSU","Northwest Museum, Portland State University","NA","Portland","http://hesperomys.com/r/1603","Multnomah County, Oregon","Oregon","United States",1,"NA","NA"
99,"http://hesperomys.com/c/99","NMR","Natuurmuseum Rotterdam","NA","Rotterdam","http://hesperomys.com/r/4247","South Holland","NA","Netherlands",9,"51.93","4.4800000000000004"
